ID,Pred
2022_1174_1388,0.128896032
2022_1174_1389,0.561628041
2022_1174_1394,0.765578262
2022_1174_1395,0.180045939
2022_1174_1397,0.112188242
2022_1174_1400,0.125125224
2022_1174_1403,0.127229854
2022_1174_1411,0.760008333
2022_1174_1412,0.227096267
2022_1174_1417,0.120638701
2022_1174_1425,0.151629299
2022_1174_1436,0.2620006
2022_1174_1437,0.104489166
2022_1174_1439,0.204095129
2022_1174_1458,0.103318509
2022_1174_1460,0.67840339
2022_1174_1461,0.231666591
2022_1174_1463,0.503030386
2022_1181_1209,0.908799582
2022_1181_1211,0.440720458
2022_1181_1222,0.519429393
2022_1181_1228,0.606595594
2022_1181_1231,0.702563358
2022_1181_1234,0.58802986
2022_1181_1235,0.678904651
2022_1181_1240,0.897975427
2022_1181_1242,0.455818725
2022_1181_1246,0.460198256
2022_1181_1255,0.847129036
2022_1181_1260,0.635110288
2022_1181_1261,0.634719145
2022_1181_1266,0.66699872
2022_1181_1272,0.69853734
2022_1181_1274,0.663255955
2022_1181_1276,0.712324421
2022_1181_1277,0.651042131
2022_1181_1286,0.84804903
2022_1181_1293,0.599625795
2022_1181_1308,0.715529576
2022_1181_1313,0.89618753
2022_1181_1314,0.603797282
2022_1181_1323,0.682425548
2022_1181_1326,0.661462341
2022_1181_1344,0.508721894
2022_1181_1345,0.471452685
2022_1181_1350,0.787280584
2022_1181_1353,0.728655801
2022_1181_1355,0.672242517
2022_1181_1361,0.642164772
2022_1181_1362,0.653306924
2022_1181_1371,0.667095485
2022_1181_1388,0.59237372
2022_1181_1389,0.899827211
2022_1181_1394,0.965
2022_1181_1395,0.68980716
2022_1181_1397,0.494017819
2022_1181_1400,0.617927869
2022_1181_1403,0.58120316
2022_1181_1411,0.965
2022_1181_1412,0.71773457
2022_1181_1417,0.557492001
2022_1181_1425,0.5939178
2022_1181_1436,0.737607593
2022_1181_1437,0.46339733
2022_1181_1439,0.707988588
2022_1181_1458,0.493855974
2022_1181_1460,0.965
2022_1181_1461,0.641040628
2022_1181_1463,0.897975427
2022_1209_1211,0.071239803
2022_1209_1222,0.09899715
2022_1209_1228,0.132320684
2022_1209_1231,0.202530566
2022_1209_1234,0.114848139
2022_1209_1235,0.193448791
2022_1209_1240,0.462729958
2022_1209_1242,0.096054443
2022_1209_1246,0.08497405
2022_1209_1255,0.395382522
2022_1209_1260,0.160202024
2022_1209_1261,0.161442569
2022_1209_1266,0.190399278
2022_1209_1272,0.184293063
2022_1209_1274,0.185977778
2022_1209_1276,0.186547014
2022_1209_1277,0.167212042
2022_1209_1286,0.39808153
2022_1209_1293,0.129761312
2022_1209_1308,0.222456092
2022_1209_1313,0.481741202
2022_1209_1314,0.148160379
2022_1209_1323,0.184134893
2022_1209_1326,0.156145527
2022_1209_1344,0.140081509
2022_1209_1345,0.09673492
2022_1209_1350,0.267269018
2022_1209_1353,0.247712308
2022_1209_1355,0.151461054
2022_1209_1361,0.163967969
2022_1209_1362,0.17317055
2022_1209_1371,0.16612913
2022_1209_1388,0.157531139
2022_1209_1389,0.56020233
2022_1209_1394,0.837981499
2022_1209_1395,0.180582447
2022_1209_1397,0.120090217
2022_1209_1400,0.168638714
2022_1209_1403,0.1340504
2022_1209_1411,0.767698268
2022_1209_1412,0.197172185
2022_1209_1417,0.112311179
2022_1209_1425,0.15727029
2022_1209_1436,0.172130025
2022_1209_1437,0.120229453
2022_1209_1439,0.197667522
2022_1209_1458,0.123298802
2022_1209_1460,0.763369441
2022_1209_1461,0.21196323
2022_1209_1463,0.453535374
2022_1211_1222,0.565818532
2022_1211_1228,0.581755392
2022_1211_1231,0.714331329
2022_1211_1234,0.605824918
2022_1211_1235,0.725790789
2022_1211_1240,0.952849633
2022_1211_1242,0.485263412
2022_1211_1246,0.455436566
2022_1211_1255,0.869787862
2022_1211_1260,0.635092239
2022_1211_1261,0.629772079
2022_1211_1266,0.693182278
2022_1211_1272,0.680987546
2022_1211_1274,0.631974583
2022_1211_1276,0.721161103
2022_1211_1277,0.625775849
2022_1211_1286,0.900038177
2022_1211_1293,0.610707596
2022_1211_1308,0.747847171
2022_1211_1313,0.938076815
2022_1211_1314,0.643755268
2022_1211_1323,0.707588891
2022_1211_1326,0.685186286
2022_1211_1344,0.649615969
2022_1211_1345,0.578831295
2022_1211_1350,0.805373588
2022_1211_1353,0.763304016
2022_1211_1355,0.677545343
2022_1211_1361,0.72501671
2022_1211_1362,0.661704814
2022_1211_1371,0.674366456
2022_1211_1388,0.614809259
2022_1211_1389,0.965
2022_1211_1394,0.965
2022_1211_1395,0.694564735
2022_1211_1397,0.579067979
2022_1211_1400,0.702013034
2022_1211_1403,0.582122757
2022_1211_1411,0.965
2022_1211_1412,0.735807982
2022_1211_1417,0.56716193
2022_1211_1425,0.6123367
2022_1211_1436,0.747977487
2022_1211_1437,0.620166556
2022_1211_1439,0.725483129
2022_1211_1458,0.650249928
2022_1211_1460,0.965
2022_1211_1461,0.721201403
2022_1211_1463,0.92554397
2022_1222_1228,0.612720632
2022_1222_1231,0.700079416
2022_1222_1234,0.590545091
2022_1222_1235,0.688976493
2022_1222_1240,0.900077958
2022_1222_1242,0.460496222
2022_1222_1246,0.459241055
2022_1222_1255,0.851542698
2022_1222_1260,0.651568191
2022_1222_1261,0.64209935
2022_1222_1266,0.673523987
2022_1222_1272,0.691669317
2022_1222_1274,0.66311604
2022_1222_1276,0.709517729
2022_1222_1277,0.64143915
2022_1222_1286,0.841906408
2022_1222_1293,0.58793298
2022_1222_1308,0.711647221
2022_1222_1313,0.889009479
2022_1222_1314,0.623806118
2022_1222_1323,0.673324388
2022_1222_1326,0.672017589
2022_1222_1344,0.502098896
2022_1222_1345,0.463238417
2022_1222_1350,0.790685687
2022_1222_1353,0.748293307
2022_1222_1355,0.666695864
2022_1222_1361,0.651853658
2022_1222_1362,0.659801947
2022_1222_1371,0.639776871
2022_1222_1388,0.614676074
2022_1222_1389,0.879163165
2022_1222_1394,0.965
2022_1222_1395,0.681362661
2022_1222_1397,0.490429629
2022_1222_1400,0.623881887
2022_1222_1403,0.484074767
2022_1222_1411,0.965
2022_1222_1412,0.728290107
2022_1222_1417,0.557892422
2022_1222_1425,0.582990762
2022_1222_1436,0.709299997
2022_1222_1437,0.480561762
2022_1222_1439,0.72974276
2022_1222_1458,0.512865269
2022_1222_1460,0.965
2022_1222_1461,0.658794756
2022_1222_1463,0.883066142
2022_1228_1231,0.656932038
2022_1228_1234,0.500445986
2022_1228_1235,0.591328586
2022_1228_1240,0.88408968
2022_1228_1242,0.384712193
2022_1228_1246,0.405757792
2022_1228_1255,0.836716129
2022_1228_1260,0.620221626
2022_1228_1261,0.529462859
2022_1228_1266,0.628409154
2022_1228_1272,0.621949328
2022_1228_1274,0.622759163
2022_1228_1276,0.634488298
2022_1228_1277,0.585996064
2022_1228_1286,0.865719833
2022_1228_1293,0.585636037
2022_1228_1308,0.665097613
2022_1228_1313,0.875123732
2022_1228_1314,0.571502834
2022_1228_1323,0.626237245
2022_1228_1326,0.610956908
2022_1228_1344,0.481018029
2022_1228_1345,0.398982237
2022_1228_1350,0.748543807
2022_1228_1353,0.668303644
2022_1228_1355,0.715948114
2022_1228_1361,0.61984637
2022_1228_1362,0.621869225
2022_1228_1371,0.589904815
2022_1228_1388,0.567749192
2022_1228_1389,0.884515685
2022_1228_1394,0.965
2022_1228_1395,0.620239715
2022_1228_1397,0.41042034
2022_1228_1400,0.551740404
2022_1228_1403,0.422362926
2022_1228_1411,0.964475605
2022_1228_1412,0.708674568
2022_1228_1417,0.418121172
2022_1228_1425,0.573970097
2022_1228_1436,0.746473953
2022_1228_1437,0.400495958
2022_1228_1439,0.661812346
2022_1228_1458,0.476222351
2022_1228_1460,0.933687171
2022_1228_1461,0.641234614
2022_1228_1463,0.857395761
2022_1231_1234,0.297606601
2022_1231_1235,0.472662136
2022_1231_1240,0.793882726
2022_1231_1242,0.264950771
2022_1231_1246,0.276000298
2022_1231_1255,0.699294848
2022_1231_1260,0.420581541
2022_1231_1261,0.367020879
2022_1231_1266,0.466239345
2022_1231_1272,0.43149985
2022_1231_1274,0.489768961
2022_1231_1276,0.439872276
2022_1231_1277,0.397363517
2022_1231_1286,0.790162603
2022_1231_1293,0.443892814
2022_1231_1308,0.591244427
2022_1231_1313,0.767266676
2022_1231_1314,0.3756647
2022_1231_1323,0.477980197
2022_1231_1326,0.390165295
2022_1231_1344,0.308815814
2022_1231_1345,0.295068329
2022_1231_1350,0.666390371
2022_1231_1353,0.592077621
2022_1231_1355,0.462736316
2022_1231_1361,0.412276818
2022_1231_1362,0.408417383
2022_1231_1371,0.418903484
2022_1231_1388,0.333409114
2022_1231_1389,0.808975883
2022_1231_1394,0.957257103
2022_1231_1395,0.465429501
2022_1231_1397,0.280116322
2022_1231_1400,0.374905623
2022_1231_1403,0.327360099
2022_1231_1411,0.916829874
2022_1231_1412,0.597037458
2022_1231_1417,0.311405776
2022_1231_1425,0.3604997
2022_1231_1436,0.654356022
2022_1231_1437,0.299283805
2022_1231_1439,0.487935736
2022_1231_1458,0.340474324
2022_1231_1460,0.917507504
2022_1231_1461,0.50726779
2022_1231_1463,0.783963596
2022_1234_1235,0.610949328
2022_1234_1240,0.883789651
2022_1234_1242,0.43057928
2022_1234_1246,0.425895305
2022_1234_1255,0.798928907
2022_1234_1260,0.575712458
2022_1234_1261,0.457598841
2022_1234_1266,0.598064787
2022_1234_1272,0.642818014
2022_1234_1274,0.609640594
2022_1234_1276,0.666841823
2022_1234_1277,0.581061185
2022_1234_1286,0.791824237
2022_1234_1293,0.500997572
2022_1234_1308,0.655261025
2022_1234_1313,0.877849141
2022_1234_1314,0.473051843
2022_1234_1323,0.650756664
2022_1234_1326,0.599677699
2022_1234_1344,0.484401489
2022_1234_1345,0.45388158
2022_1234_1350,0.735355168
2022_1234_1353,0.695057917
2022_1234_1355,0.645996617
2022_1234_1361,0.586100352
2022_1234_1362,0.621267095
2022_1234_1371,0.606296438
2022_1234_1388,0.481800511
2022_1234_1389,0.887874988
2022_1234_1394,0.965
2022_1234_1395,0.618155195
2022_1234_1397,0.443898889
2022_1234_1400,0.469550984
2022_1234_1403,0.442522858
2022_1234_1411,0.952443542
2022_1234_1412,0.649952448
2022_1234_1417,0.453130458
2022_1234_1425,0.488182478
2022_1234_1436,0.681946234
2022_1234_1437,0.44510165
2022_1234_1439,0.663446012
2022_1234_1458,0.50196564
2022_1234_1460,0.948424834
2022_1234_1461,0.612695373
2022_1234_1463,0.870499875
2022_1235_1240,0.836205235
2022_1235_1242,0.296190271
2022_1235_1246,0.288734187
2022_1235_1255,0.77431922
2022_1235_1260,0.482172669
2022_1235_1261,0.408882187
2022_1235_1266,0.525314152
2022_1235_1272,0.561857882
2022_1235_1274,0.551066076
2022_1235_1276,0.516574038
2022_1235_1277,0.435560853
2022_1235_1286,0.812971938
2022_1235_1293,0.434474626
2022_1235_1308,0.666775722
2022_1235_1313,0.832377044
2022_1235_1314,0.374351828
2022_1235_1323,0.547831111
2022_1235_1326,0.498771888
2022_1235_1344,0.341552811
2022_1235_1345,0.335713683
2022_1235_1350,0.705163028
2022_1235_1353,0.617504262
2022_1235_1355,0.615881374
2022_1235_1361,0.513429194
2022_1235_1362,0.501841923
2022_1235_1371,0.423114397
2022_1235_1388,0.366854163
2022_1235_1389,0.854429874
2022_1235_1394,0.965
2022_1235_1395,0.555280518
2022_1235_1397,0.341923343
2022_1235_1400,0.388143292
2022_1235_1403,0.37206374
2022_1235_1411,0.936348232
2022_1235_1412,0.626256681
2022_1235_1417,0.340852535
2022_1235_1425,0.3981512
2022_1235_1436,0.656406628
2022_1235_1437,0.320376303
2022_1235_1439,0.586778721
2022_1235_1458,0.362499266
2022_1235_1460,0.917189767
2022_1235_1461,0.571465282
2022_1235_1463,0.859225183
2022_1240_1242,0.104174501
2022_1240_1246,0.102938325
2022_1240_1255,0.391790195
2022_1240_1260,0.17923443
2022_1240_1261,0.153266286
2022_1240_1266,0.1822051
2022_1240_1272,0.218001839
2022_1240_1274,0.175187049
2022_1240_1276,0.164897073
2022_1240_1277,0.150082114
2022_1240_1286,0.368424623
2022_1240_1293,0.157450721
2022_1240_1308,0.243056162
2022_1240_1313,0.472631755
2022_1240_1314,0.152769529
2022_1240_1323,0.185532143
2022_1240_1326,0.141015808
2022_1240_1344,0.121824348
2022_1240_1345,0.109645548
2022_1240_1350,0.290367327
2022_1240_1353,0.209222436
2022_1240_1355,0.177482706
2022_1240_1361,0.154858272
2022_1240_1362,0.169335567
2022_1240_1371,0.152507444
2022_1240_1388,0.14384881
2022_1240_1389,0.594831138
2022_1240_1394,0.799750634
2022_1240_1395,0.164522014
2022_1240_1397,0.125085207
2022_1240_1400,0.138904203
2022_1240_1403,0.123848326
2022_1240_1411,0.74408443
2022_1240_1412,0.219255386
2022_1240_1417,0.103410428
2022_1240_1425,0.152079127
2022_1240_1436,0.213183276
2022_1240_1437,0.102965352
2022_1240_1439,0.200983016
2022_1240_1458,0.114366729
2022_1240_1460,0.711032795
2022_1240_1461,0.206289106
2022_1240_1463,0.463088449
2022_1242_1246,0.527921168
2022_1242_1255,0.850335067
2022_1242_1260,0.644376386
2022_1242_1261,0.647322436
2022_1242_1266,0.695417098
2022_1242_1272,0.707763152
2022_1242_1274,0.678134505
2022_1242_1276,0.734634366
2022_1242_1277,0.655865802
2022_1242_1286,0.852102215
2022_1242_1293,0.604982069
2022_1242_1308,0.711464481
2022_1242_1313,0.909830517
2022_1242_1314,0.615623319
2022_1242_1323,0.70571811
2022_1242_1326,0.66248589
2022_1242_1344,0.567834106
2022_1242_1345,0.54686586
2022_1242_1350,0.777792439
2022_1242_1353,0.724166778
2022_1242_1355,0.676462792
2022_1242_1361,0.639764247
2022_1242_1362,0.664385594
2022_1242_1371,0.674088811
2022_1242_1388,0.622162313
2022_1242_1389,0.924153204
2022_1242_1394,0.965
2022_1242_1395,0.669290265
2022_1242_1397,0.547279205
2022_1242_1400,0.644506394
2022_1242_1403,0.569145942
2022_1242_1411,0.965
2022_1242_1412,0.726213293
2022_1242_1417,0.575939528
2022_1242_1425,0.622954804
2022_1242_1436,0.754636895
2022_1242_1437,0.571114
2022_1242_1439,0.708056538
2022_1242_1458,0.57983251
2022_1242_1460,0.965
2022_1242_1461,0.660548
2022_1242_1463,0.896139133
2022_1246_1255,0.84432185
2022_1246_1260,0.638747049
2022_1246_1261,0.612635962
2022_1246_1266,0.693501349
2022_1246_1272,0.677217137
2022_1246_1274,0.659125211
2022_1246_1276,0.717055384
2022_1246_1277,0.622434495
2022_1246_1286,0.853357383
2022_1246_1293,0.608797122
2022_1246_1308,0.709912463
2022_1246_1313,0.909927145
2022_1246_1314,0.615912016
2022_1246_1323,0.675671792
2022_1246_1326,0.66932538
2022_1246_1344,0.580275067
2022_1246_1345,0.563798538
2022_1246_1350,0.776240421
2022_1246_1353,0.729943462
2022_1246_1355,0.68961073
2022_1246_1361,0.625516949
2022_1246_1362,0.646631467
2022_1246_1371,0.655865802
2022_1246_1388,0.619696187
2022_1246_1389,0.949236972
2022_1246_1394,0.965
2022_1246_1395,0.655528455
2022_1246_1397,0.568949623
2022_1246_1400,0.630647889
2022_1246_1403,0.572734132
2022_1246_1411,0.965
2022_1246_1412,0.718878087
2022_1246_1417,0.565650206
2022_1246_1425,0.618493605
2022_1246_1436,0.737297308
2022_1246_1437,0.569945862
2022_1246_1439,0.719475663
2022_1246_1458,0.57983251
2022_1246_1460,0.965
2022_1246_1461,0.672820077
2022_1246_1463,0.8973943
2022_1255_1260,0.21827043
2022_1255_1261,0.185570078
2022_1255_1266,0.190938953
2022_1255_1272,0.245650525
2022_1255_1274,0.222650932
2022_1255_1276,0.212949086
2022_1255_1277,0.177021497
2022_1255_1286,0.524155837
2022_1255_1293,0.208988992
2022_1255_1308,0.304478087
2022_1255_1313,0.607981449
2022_1255_1314,0.182954174
2022_1255_1323,0.216067572
2022_1255_1326,0.175044866
2022_1255_1344,0.163724417
2022_1255_1345,0.14623314
2022_1255_1350,0.315231281
2022_1255_1353,0.306959908
2022_1255_1355,0.236580653
2022_1255_1361,0.155272234
2022_1255_1362,0.201768895
2022_1255_1371,0.165517572
2022_1255_1388,0.185448632
2022_1255_1389,0.647398604
2022_1255_1394,0.853425532
2022_1255_1395,0.201623597
2022_1255_1397,0.133052958
2022_1255_1400,0.187525942
2022_1255_1403,0.165841456
2022_1255_1411,0.827572767
2022_1255_1412,0.289533397
2022_1255_1417,0.153556004
2022_1255_1425,0.172125561
2022_1255_1436,0.291526551
2022_1255_1437,0.138330651
2022_1255_1439,0.291116424
2022_1255_1458,0.147912486
2022_1255_1460,0.795759585
2022_1255_1461,0.240567349
2022_1255_1463,0.60130844
2022_1260_1261,0.415785088
2022_1260_1266,0.564761843
2022_1260_1272,0.541341001
2022_1260_1274,0.57663265
2022_1260_1276,0.514208106
2022_1260_1277,0.437295271
2022_1260_1286,0.777771712
2022_1260_1293,0.485337998
2022_1260_1308,0.625023279
2022_1260_1313,0.808618457
2022_1260_1314,0.441015993
2022_1260_1323,0.557173358
2022_1260_1326,0.428912576
2022_1260_1344,0.382617835
2022_1260_1345,0.365458765
2022_1260_1350,0.66427221
2022_1260_1353,0.660515074
2022_1260_1355,0.578734822
2022_1260_1361,0.457645244
2022_1260_1362,0.516029245
2022_1260_1371,0.443650481
2022_1260_1388,0.417503272
2022_1260_1389,0.844641988
2022_1260_1394,0.965
2022_1260_1395,0.490264958
2022_1260_1397,0.362602966
2022_1260_1400,0.424229228
2022_1260_1403,0.395843056
2022_1260_1411,0.945399159
2022_1260_1412,0.635738685
2022_1260_1417,0.39320928
2022_1260_1425,0.463030884
2022_1260_1436,0.689604101
2022_1260_1437,0.359226391
2022_1260_1439,0.56081365
2022_1260_1458,0.397421858
2022_1260_1460,0.925166429
2022_1260_1461,0.58400602
2022_1260_1463,0.822412874
2022_1261_1266,0.588600657
2022_1261_1272,0.619368438
2022_1261_1274,0.592951315
2022_1261_1276,0.603971563
2022_1261_1277,0.56781802
2022_1261_1286,0.816762409
2022_1261_1293,0.493648496
2022_1261_1308,0.654670023
2022_1261_1313,0.879195768
2022_1261_1314,0.478155034
2022_1261_1323,0.607671241
2022_1261_1326,0.559177237
2022_1261_1344,0.463843389
2022_1261_1345,0.401072363
2022_1261_1350,0.71172268
2022_1261_1353,0.636958434
2022_1261_1355,0.691641662
2022_1261_1361,0.565865702
2022_1261_1362,0.61213529
2022_1261_1371,0.569214175
2022_1261_1388,0.48599453
2022_1261_1389,0.887295711
2022_1261_1394,0.965
2022_1261_1395,0.580887927
2022_1261_1397,0.399789094
2022_1261_1400,0.455769598
2022_1261_1403,0.420730047
2022_1261_1411,0.938912337
2022_1261_1412,0.67721249
2022_1261_1417,0.407069603
2022_1261_1425,0.466731147
2022_1261_1436,0.709700844
2022_1261_1437,0.392573091
2022_1261_1439,0.660123199
2022_1261_1458,0.46365392
2022_1261_1460,0.930340949
2022_1261_1461,0.602205198
2022_1261_1463,0.852467336
2022_1266_1272,0.499525886
2022_1266_1274,0.47957434
2022_1266_1276,0.498105817
2022_1266_1277,0.415744534
2022_1266_1286,0.859243489
2022_1266_1293,0.454690893
2022_1266_1308,0.654278511
2022_1266_1313,0.812991821
2022_1266_1314,0.408216701
2022_1266_1323,0.555760378
2022_1266_1326,0.41956952
2022_1266_1344,0.313997971
2022_1266_1345,0.311736199
2022_1266_1350,0.687932665
2022_1266_1353,0.626022131
2022_1266_1355,0.591816743
2022_1266_1361,0.416214809
2022_1266_1362,0.483129946
2022_1266_1371,0.435446919
2022_1266_1388,0.353798301
2022_1266_1389,0.840224756
2022_1266_1394,0.965
2022_1266_1395,0.471690045
2022_1266_1397,0.328608342
2022_1266_1400,0.420100171
2022_1266_1403,0.323517568
2022_1266_1411,0.941395663
2022_1266_1412,0.633034117
2022_1266_1417,0.33780113
2022_1266_1425,0.403115013
2022_1266_1436,0.718574664
2022_1266_1437,0.30917309
2022_1266_1439,0.583724785
2022_1266_1458,0.346104941
2022_1266_1460,0.939439402
2022_1266_1461,0.578840928
2022_1266_1463,0.836353241
2022_1272_1274,0.223294221
2022_1272_1276,0.42469946
2022_1272_1277,0.446047338
2022_1272_1286,0.814201226
2022_1272_1293,0.417349482
2022_1272_1308,0.628092654
2022_1272_1313,0.790797254
2022_1272_1314,0.423233272
2022_1272_1323,0.293037484
2022_1272_1326,0.436752912
2022_1272_1344,0.405755342
2022_1272_1345,0.289265689
2022_1272_1350,0.358812892
2022_1272_1353,0.581875348
2022_1272_1355,0.605939889
2022_1272_1361,0.480585929
2022_1272_1362,0.482263724
2022_1272_1371,0.435968731
2022_1272_1388,0.387861337
2022_1272_1389,0.852541301
2022_1272_1394,0.949080647
2022_1272_1395,0.491357297
2022_1272_1397,0.314477185
2022_1272_1400,0.39883799
2022_1272_1403,0.351477585
2022_1272_1411,0.940913633
2022_1272_1412,0.633865475
2022_1272_1417,0.201357768
2022_1272_1425,0.419655423
2022_1272_1436,0.461373884
2022_1272_1437,0.261033143
2022_1272_1439,0.588608714
2022_1272_1458,0.246877778
2022_1272_1460,0.934846704
2022_1272_1461,0.485873208
2022_1272_1463,0.783899082
2022_1274_1276,0.484060455
2022_1274_1277,0.425603357
2022_1274_1286,0.737141721
2022_1274_1293,0.404754535
2022_1274_1308,0.616107922
2022_1274_1313,0.811889478
2022_1274_1314,0.423444427
2022_1274_1323,0.518466509
2022_1274_1326,0.388397075
2022_1274_1344,0.376411012
2022_1274_1345,0.348281069
2022_1274_1350,0.657680062
2022_1274_1353,0.608451847
2022_1274_1355,0.550336834
2022_1274_1361,0.394021009
2022_1274_1362,0.507587116
2022_1274_1371,0.410308291
2022_1274_1388,0.407355668
2022_1274_1389,0.848028894
2022_1274_1394,0.965
2022_1274_1395,0.442979273
2022_1274_1397,0.346388228
2022_1274_1400,0.394666984
2022_1274_1403,0.386115881
2022_1274_1411,0.95219842
2022_1274_1412,0.599529575
2022_1274_1417,0.379033801
2022_1274_1425,0.411727532
2022_1274_1436,0.629869456
2022_1274_1437,0.349470238
2022_1274_1439,0.555641336
2022_1274_1458,0.374327609
2022_1274_1460,0.915164446
2022_1274_1461,0.563944775
2022_1274_1463,0.808898858
2022_1276_1277,0.458048485
2022_1276_1286,0.856819698
2022_1276_1293,0.438011093
2022_1276_1308,0.680858559
2022_1276_1313,0.826818204
2022_1276_1314,0.449759999
2022_1276_1323,0.479991932
2022_1276_1326,0.465651557
2022_1276_1344,0.366543049
2022_1276_1345,0.27360125
2022_1276_1350,0.728102894
2022_1276_1353,0.594676603
2022_1276_1355,0.618022268
2022_1276_1361,0.455839949
2022_1276_1362,0.458352364
2022_1276_1371,0.473122406
2022_1276_1388,0.430357086
2022_1276_1389,0.856074932
2022_1276_1394,0.877502345
2022_1276_1395,0.497408133
2022_1276_1397,0.290853051
2022_1276_1400,0.394324366
2022_1276_1403,0.313923399
2022_1276_1411,0.951476813
2022_1276_1412,0.646366717
2022_1276_1417,0.310061178
2022_1276_1425,0.433289524
2022_1276_1436,0.705675648
2022_1276_1437,0.279050556
2022_1276_1439,0.63550667
2022_1276_1458,0.350773633
2022_1276_1460,0.963084383
2022_1276_1461,0.501187623
2022_1276_1463,0.776825822
2022_1277_1286,0.825625972
2022_1277_1293,0.46623093
2022_1277_1308,0.652223133
2022_1277_1313,0.836858877
2022_1277_1314,0.446808768
2022_1277_1323,0.572870058
2022_1277_1326,0.507293257
2022_1277_1344,0.38686083
2022_1277_1345,0.343854191
2022_1277_1350,0.710401568
2022_1277_1353,0.624558561
2022_1277_1355,0.681043812
2022_1277_1361,0.546702756
2022_1277_1362,0.565511605
2022_1277_1371,0.451397483
2022_1277_1388,0.438780849
2022_1277_1389,0.874014762
2022_1277_1394,0.965
2022_1277_1395,0.582988751
2022_1277_1397,0.379643751
2022_1277_1400,0.424167657
2022_1277_1403,0.391771287
2022_1277_1411,0.939260475
2022_1277_1412,0.672604395
2022_1277_1417,0.370141143
2022_1277_1425,0.42237102
2022_1277_1436,0.699106175
2022_1277_1437,0.360674912
2022_1277_1439,0.628205326
2022_1277_1458,0.407694252
2022_1277_1460,0.946557351
2022_1277_1461,0.597372003
2022_1277_1463,0.848488175
2022_1286_1293,0.208285619
2022_1286_1308,0.301467813
2022_1286_1313,0.590477229
2022_1286_1314,0.186280286
2022_1286_1323,0.209544029
2022_1286_1326,0.180573738
2022_1286_1344,0.144161625
2022_1286_1345,0.134872198
2022_1286_1350,0.32075639
2022_1286_1353,0.252440801
2022_1286_1355,0.257834659
2022_1286_1361,0.190365462
2022_1286_1362,0.21633448
2022_1286_1371,0.18921441
2022_1286_1388,0.227428987
2022_1286_1389,0.656724762
2022_1286_1394,0.87902035
2022_1286_1395,0.213388254
2022_1286_1397,0.151452214
2022_1286_1400,0.158192661
2022_1286_1403,0.162602073
2022_1286_1411,0.808981514
2022_1286_1412,0.265716654
2022_1286_1417,0.152515155
2022_1286_1425,0.188058523
2022_1286_1436,0.327073809
2022_1286_1437,0.161149668
2022_1286_1439,0.256196752
2022_1286_1458,0.167394042
2022_1286_1460,0.757517657
2022_1286_1461,0.241815125
2022_1286_1463,0.603576013
2022_1293_1308,0.657999133
2022_1293_1313,0.844507658
2022_1293_1314,0.505748782
2022_1293_1323,0.584903476
2022_1293_1326,0.497554932
2022_1293_1344,0.418175515
2022_1293_1345,0.397376542
2022_1293_1350,0.717760317
2022_1293_1353,0.654477767
2022_1293_1355,0.610701277
2022_1293_1361,0.54345897
2022_1293_1362,0.549233405
2022_1293_1371,0.521277083
2022_1293_1388,0.503043739
2022_1293_1389,0.854960053
2022_1293_1394,0.965
2022_1293_1395,0.583022694
2022_1293_1397,0.392945489
2022_1293_1400,0.480576957
2022_1293_1403,0.394941165
2022_1293_1411,0.953494778
2022_1293_1412,0.633074829
2022_1293_1417,0.375524788
2022_1293_1425,0.542773918
2022_1293_1436,0.687452872
2022_1293_1437,0.375923504
2022_1293_1439,0.605027999
2022_1293_1458,0.391267128
2022_1293_1460,0.918615867
2022_1293_1461,0.631659209
2022_1293_1463,0.857244733
2022_1308_1313,0.761283807
2022_1308_1314,0.319987907
2022_1308_1323,0.399340465
2022_1308_1326,0.329887765
2022_1308_1344,0.292909369
2022_1308_1345,0.290216045
2022_1308_1350,0.602733616
2022_1308_1353,0.410375521
2022_1308_1355,0.353290185
2022_1308_1361,0.376469895
2022_1308_1362,0.422399616
2022_1308_1371,0.342864046
2022_1308_1388,0.336394687
2022_1308_1389,0.800396526
2022_1308_1394,0.953405322
2022_1308_1395,0.352117964
2022_1308_1397,0.304504948
2022_1308_1400,0.340566344
2022_1308_1403,0.320021707
2022_1308_1411,0.903223074
2022_1308_1412,0.495856163
2022_1308_1417,0.306227208
2022_1308_1425,0.322792061
2022_1308_1436,0.544522233
2022_1308_1437,0.303168915
2022_1308_1439,0.478303034
2022_1308_1458,0.277837561
2022_1308_1460,0.880594569
2022_1308_1461,0.386693293
2022_1308_1463,0.767973448
2022_1313_1314,0.118790443
2022_1313_1323,0.163539694
2022_1313_1326,0.139471621
2022_1313_1344,0.095246046
2022_1313_1345,0.087481141
2022_1313_1350,0.25130114
2022_1313_1353,0.225810794
2022_1313_1355,0.166638027
2022_1313_1361,0.141566493
2022_1313_1362,0.154854024
2022_1313_1371,0.137320422
2022_1313_1388,0.106257621
2022_1313_1389,0.572275146
2022_1313_1394,0.776570293
2022_1313_1395,0.148551583
2022_1313_1397,0.08969452
2022_1313_1400,0.11281836
2022_1313_1403,0.125734406
2022_1313_1411,0.740439517
2022_1313_1412,0.2079755
2022_1313_1417,0.098290862
2022_1313_1425,0.122007959
2022_1313_1436,0.215565859
2022_1313_1437,0.098129624
2022_1313_1439,0.201652691
2022_1313_1458,0.092466565
2022_1313_1460,0.700685414
